period,year,taxa,device,station,succ,weight,lat,mic
10,2015,P. nathusii,HUS3,Huso,21,271,60.27874333,1
10,2015,P. nathusii,HYY1,Hyytiala,0,902,61.84478167,1
10,2015,P. nathusii,HYY2,Hyytiala,0,902,61.84478167,1
10,2015,P. nathusii,HYY3,Hyytiala,0,902,61.84478167,1
10,2015,P. nathusii,KON2,Konnevesi,0,897,62.61605,1
10,2015,P. nathusii,KON3,Konnevesi,0,897,62.61605,1
10,2015,P. nathusii,LAM1,Lammi,0,838,61.05408333,1
10,2015,P. nathusii,LAM2,Lammi,0,906,61.05408333,1
10,2015,P. nathusii,LAM3,Lammi,0,906,61.05408333,1
10,2015,P. nathusii,OUL1,Oulanka,0,875,66.37026833,1
10,2015,P. nathusii,OUL2,Oulanka,0,875,66.37026833,1
10,2015,P. nathusii,OUL3,Oulanka,0,875,66.37026833,1
10,2015,P. nathusii,OYO3,Oulu,0,749,65.05938167,1
10,2015,P. nathusii,SEI1,Seili,4,909,60.23959333,1
10,2015,P. nathusii,SEI2,Seili,0,909,60.23959333,1
10,2015,P. nathusii,SEI3,Seili,4,909,60.23959333,1
10,2015,P. nathusii,TVA1,Tvarminne,7,912,59.84394167,1
10,2015,P. nathusii,TVA2,Tvarminne,25,662,59.84394167,1
10,2015,P. nathusii,TVA3,Tvarminne,17,912,59.84394167,1
10,2016,E. nilssonii,HUS1,Huso,105,916,60.27874333,1
10,2016,E. nilssonii,HUS2,Huso,55,916,60.27874333,1
10,2016,E. nilssonii,HUS3,Huso,42,643,60.27874333,1
10,2016,E. nilssonii,HYY1,Hyytiala,153,908,61.84478167,1
10,2016,E. nilssonii,HYY2,Hyytiala,0,908,61.84478167,1
10,2016,E. nilssonii,HYY3,Hyytiala,11,908,61.84478167,1
10,2016,E. nilssonii,KON2,Konnevesi,1,904,62.61605,1
10,2016,E. nilssonii,LAM1,Lammi,0,912,61.05408333,1
10,2016,E. nilssonii,LAM2,Lammi,38,912,61.05408333,1
10,2016,E. nilssonii,LAM3,Lammi,10,912,61.05408333,1
10,2016,E. nilssonii,OUL1,Oulanka,1,884,66.37026833,1
10,2016,E. nilssonii,OUL2,Oulanka,0,884,66.37026833,1
10,2016,E. nilssonii,OUL3,Oulanka,0,884,66.37026833,1
10,2016,E. nilssonii,OYO1,Oulu,16,712,65.05938167,1
10,2016,E. nilssonii,SEI1,Seili,1,335,60.23959333,1
10,2016,E. nilssonii,SEI2,Seili,0,915,60.23959333,1
10,2016,E. nilssonii,SEI3,Seili,59,915,60.23959333,1
10,2016,E. nilssonii,TVA1,Tvarminne,22,917,59.84394167,1
10,2016,E. nilssonii,TVA2,Tvarminne,18,917,59.84394167,1
10,2016,E. nilssonii,TVA3,Tvarminne,12,917,59.84394167,1
10,2016,Myotis sp.,HUS1,Huso,113,916,60.27874333,1
10,2016,Myotis sp.,HUS2,Huso,185,916,60.27874333,1
10,2016,Myotis sp.,HUS3,Huso,54,643,60.27874333,1
10,2016,Myotis sp.,HYY1,Hyytiala,380,908,61.84478167,1
10,2016,Myotis sp.,HYY2,Hyytiala,111,908,61.84478167,1
10,2016,Myotis sp.,HYY3,Hyytiala,211,908,61.84478167,1
10,2016,Myotis sp.,KON2,Konnevesi,147,904,62.61605,1
10,2016,Myotis sp.,LAM1,Lammi,350,912,61.05408333,1
10,2016,Myotis sp.,LAM2,Lammi,258,912,61.05408333,1
10,2016,Myotis sp.,LAM3,Lammi,280,912,61.05408333,1
10,2016,Myotis sp.,OUL1,Oulanka,0,884,66.37026833,1
10,2016,Myotis sp.,OUL2,Oulanka,1,884,66.37026833,1
10,2016,Myotis sp.,OUL3,Oulanka,0,884,66.37026833,1
10,2016,Myotis sp.,OYO1,Oulu,0,712,65.05938167,1
10,2016,Myotis sp.,SEI1,Seili,63,335,60.23959333,1
10,2016,Myotis sp.,SEI2,Seili,33,915,60.23959333,1
10,2016,Myotis sp.,SEI3,Seili,119,915,60.23959333,1
10,2016,Myotis sp.,TVA1,Tvarminne,316,917,59.84394167,1
10,2016,Myotis sp.,TVA2,Tvarminne,678,917,59.84394167,1
10,2016,Myotis sp.,TVA3,Tvarminne,177,917,59.84394167,1
10,2016,P. nathusii,HUS1,Huso,56,916,60.27874333,1
10,2016,P. nathusii,HUS2,Huso,15,916,60.27874333,1
10,2016,P. nathusii,HUS3,Huso,54,643,60.27874333,1
10,2016,P. nathusii,HYY1,Hyytiala,0,908,61.84478167,1
10,2016,P. nathusii,HYY2,Hyytiala,0,908,61.84478167,1
10,2016,P. nathusii,HYY3,Hyytiala,0,908,61.84478167,1
10,2016,P. nathusii,KON2,Konnevesi,0,904,62.61605,1
10,2016,P. nathusii,LAM1,Lammi,0,912,61.05408333,1
10,2016,P. nathusii,LAM2,Lammi,0,912,61.05408333,1
10,2016,P. nathusii,LAM3,Lammi,0,912,61.05408333,1
10,2016,P. nathusii,OUL1,Oulanka,0,884,66.37026833,1
10,2016,P. nathusii,OUL2,Oulanka,0,884,66.37026833,1
10,2016,P. nathusii,OUL3,Oulanka,0,884,66.37026833,1
10,2016,P. nathusii,OYO1,Oulu,1,712,65.05938167,1
10,2016,P. nathusii,SEI1,Seili,0,335,60.23959333,1
10,2016,P. nathusii,SEI2,Seili,0,915,60.23959333,1
10,2016,P. nathusii,SEI3,Seili,4,915,60.23959333,1
10,2016,P. nathusii,TVA1,Tvarminne,1,917,59.84394167,1
10,2016,P. nathusii,TVA2,Tvarminne,12,917,59.84394167,1
10,2016,P. nathusii,TVA3,Tvarminne,6,917,59.84394167,1
10,2017,E. nilssonii,HUS1,Huso,80,914,60.27874333,1
10,2017,E. nilssonii,HUS3,Huso,28,914,60.27874333,1
10,2017,E. nilssonii,HYY2,Hyytiala,5,906,61.84478167,1
10,2017,E. nilssonii,HYY3,Hyytiala,3,906,61.84478167,1
10,2017,E. nilssonii,KON1,Konnevesi,195,842,62.61605,1
10,2017,E. nilssonii,KON2,Konnevesi,225,842,62.61605,1
10,2017,E. nilssonii,LAM1,Lammi,1,911,61.05408333,1
10,2017,E. nilssonii,LAM2,Lammi,33,911,61.05408333,1
10,2017,E. nilssonii,OUL1,Oulanka,24,882,66.37026833,1
10,2017,E. nilssonii,OUL2,Oulanka,1,882,66.37026833,1
10,2017,E. nilssonii,SEI2,Seili,0,68,60.23959333,1
10,2017,E. nilssonii,SEI3,Seili,85,912,60.23959333,1
10,2017,Myotis sp.,HUS1,Huso,63,914,60.27874333,1
10,2017,Myotis sp.,HUS3,Huso,127,914,60.27874333,1
10,2017,Myotis sp.,HYY2,Hyytiala,130,906,61.84478167,1
10,2017,Myotis sp.,HYY3,Hyytiala,73,906,61.84478167,1
10,2017,Myotis sp.,KON1,Konnevesi,247,842,62.61605,1
10,2017,Myotis sp.,KON2,Konnevesi,390,842,62.61605,1
10,2017,Myotis sp.,LAM1,Lammi,361,911,61.05408333,1
10,2017,Myotis sp.,LAM2,Lammi,311,911,61.05408333,1
10,2017,Myotis sp.,OUL1,Oulanka,20,882,66.37026833,1
10,2017,Myotis sp.,OUL2,Oulanka,4,882,66.37026833,1
10,2017,Myotis sp.,SEI2,Seili,1,68,60.23959333,1
10,2017,Myotis sp.,SEI3,Seili,191,912,60.23959333,1
10,2017,P. nathusii,HUS1,Huso,62,914,60.27874333,1
10,2017,P. nathusii,HUS3,Huso,8,914,60.27874333,1
10,2017,P. nathusii,HYY2,Hyytiala,0,906,61.84478167,1
10,2017,P. nathusii,HYY3,Hyytiala,0,906,61.84478167,1
10,2017,P. nathusii,KON1,Konnevesi,0,842,62.61605,1
10,2017,P. nathusii,KON2,Konnevesi,0,842,62.61605,1
10,2017,P. nathusii,LAM1,Lammi,0,911,61.05408333,1
10,2017,P. nathusii,LAM2,Lammi,0,911,61.05408333,1
10,2017,P. nathusii,OUL1,Oulanka,0,882,66.37026833,1
10,2017,P. nathusii,OUL2,Oulanka,0,882,66.37026833,1
10,2017,P. nathusii,SEI2,Seili,0,68,60.23959333,1
10,2017,P. nathusii,SEI3,Seili,13,912,60.23959333,1
10,2018,E. nilssonii,HUS1,Huso,101,912,60.27874333,2
10,2018,E. nilssonii,HUS3,Huso,38,912,60.27874333,2
10,2018,E. nilssonii,HYY2,Hyytiala,25,905,61.84478167,2
10,2018,E. nilssonii,HYY3,Hyytiala,41,905,61.84478167,2
10,2018,E. nilssonii,KON2,Konnevesi,207,501,62.61605,2
10,2018,E. nilssonii,LAM1,Lammi,22,908,61.05408333,2
10,2018,E. nilssonii,LAM2,Lammi,19,908,61.05408333,2
10,2018,E. nilssonii,OUL1,Oulanka,18,879,66.37026833,2
10,2018,E. nilssonii,OUL2,Oulanka,29,879,66.37026833,2
10,2018,E. nilssonii,OYO1,Oulu,15,887,65.05938167,2
10,2018,E. nilssonii,OYO3,Oulu,11,887,65.05938167,2
10,2018,E. nilssonii,SEI2,Seili,0,911,60.23959333,2
10,2018,E. nilssonii,TVA2,Tvarminne,4,187,59.84394167,1
10,2018,E. nilssonii,TVA3,Tvarminne,32,388,59.84394167,1
10,2018,Myotis sp.,HUS1,Huso,87,912,60.27874333,2
10,2018,Myotis sp.,HUS3,Huso,49,912,60.27874333,2
10,2018,Myotis sp.,HYY2,Hyytiala,108,905,61.84478167,2
10,2018,Myotis sp.,HYY3,Hyytiala,185,905,61.84478167,2
10,2018,Myotis sp.,KON2,Konnevesi,347,501,62.61605,2
10,2018,Myotis sp.,LAM1,Lammi,219,908,61.05408333,2
10,2018,Myotis sp.,LAM2,Lammi,169,908,61.05408333,2
10,2018,Myotis sp.,OUL1,Oulanka,1,879,66.37026833,2
10,2018,Myotis sp.,OUL2,Oulanka,10,879,66.37026833,2
10,2018,Myotis sp.,OYO1,Oulu,0,887,65.05938167,2
10,2018,Myotis sp.,OYO3,Oulu,0,887,65.05938167,2
10,2018,Myotis sp.,SEI2,Seili,135,911,60.23959333,2
10,2018,Myotis sp.,TVA2,Tvarminne,130,187,59.84394167,1
10,2018,Myotis sp.,TVA3,Tvarminne,210,388,59.84394167,1
10,2018,P. nathusii,HUS1,Huso,138,912,60.27874333,2
10,2018,P. nathusii,HUS3,Huso,82,912,60.27874333,2
10,2018,P. nathusii,HYY2,Hyytiala,0,905,61.84478167,2
10,2018,P. nathusii,HYY3,Hyytiala,0,905,61.84478167,2
10,2018,P. nathusii,KON2,Konnevesi,2,501,62.61605,2
10,2018,P. nathusii,LAM1,Lammi,0,908,61.05408333,2
10,2018,P. nathusii,LAM2,Lammi,0,908,61.05408333,2
10,2018,P. nathusii,OUL1,Oulanka,0,879,66.37026833,2
10,2018,P. nathusii,OUL2,Oulanka,1,879,66.37026833,2
10,2018,P. nathusii,OYO1,Oulu,0,887,65.05938167,2
10,2018,P. nathusii,OYO3,Oulu,7,887,65.05938167,2
10,2018,P. nathusii,SEI2,Seili,0,911,60.23959333,2
10,2018,P. nathusii,TVA2,Tvarminne,13,187,59.84394167,1
10,2018,P. nathusii,TVA3,Tvarminne,49,388,59.84394167,1
10,2019,E. nilssonii,HUS1,Huso,122,909,60.27874333,2
10,2019,E. nilssonii,HYY2,Hyytiala,17,901,61.84478167,2
10,2019,E. nilssonii,HYY3,Hyytiala,43,901,61.84478167,2
10,2019,E. nilssonii,KON1,Konnevesi,160,896,62.61605,2
10,2019,E. nilssonii,LAM1,Lammi,20,906,61.05408333,2
10,2019,E. nilssonii,LAM2,Lammi,69,906,61.05408333,2
10,2019,E. nilssonii,OUL1,Oulanka,37,875,66.37026833,2
10,2019,E. nilssonii,OUL2,Oulanka,11,875,66.37026833,2
10,2019,E. nilssonii,OYO1,Oulu,23,883,65.05938167,2
10,2019,E. nilssonii,OYO3,Oulu,3,883,65.05938167,2
10,2019,E. nilssonii,SEI2,Seili,0,909,60.23959333,2
10,2019,E. nilssonii,SEI3,Seili,36,909,60.23959333,2
10,2019,E. nilssonii,TVA2,Tvarminne,0,69,59.84394167,1
10,2019,E. nilssonii,TVA3,Tvarminne,0,69,59.84394167,1
10,2019,Myotis sp.,HUS1,Huso,64,909,60.27874333,2
10,2019,Myotis sp.,HYY2,Hyytiala,159,901,61.84478167,2
10,2019,Myotis sp.,HYY3,Hyytiala,108,901,61.84478167,2
10,2019,Myotis sp.,KON1,Konnevesi,473,896,62.61605,2
10,2019,Myotis sp.,LAM1,Lammi,295,906,61.05408333,2
10,2019,Myotis sp.,LAM2,Lammi,161,906,61.05408333,2
10,2019,Myotis sp.,OUL1,Oulanka,0,875,66.37026833,2
10,2019,Myotis sp.,OUL2,Oulanka,18,875,66.37026833,2
10,2019,Myotis sp.,OYO1,Oulu,0,883,65.05938167,2
10,2019,Myotis sp.,OYO3,Oulu,0,883,65.05938167,2
10,2019,Myotis sp.,SEI2,Seili,350,909,60.23959333,2
10,2019,Myotis sp.,SEI3,Seili,516,909,60.23959333,2
10,2019,Myotis sp.,TVA2,Tvarminne,48,69,59.84394167,1
10,2019,Myotis sp.,TVA3,Tvarminne,14,69,59.84394167,1
10,2019,P. nathusii,HUS1,Huso,119,909,60.27874333,2
10,2019,P. nathusii,HYY2,Hyytiala,0,901,61.84478167,2
10,2019,P. nathusii,HYY3,Hyytiala,0,901,61.84478167,2
10,2019,P. nathusii,KON1,Konnevesi,0,896,62.61605,2
10,2019,P. nathusii,LAM1,Lammi,0,906,61.05408333,2
10,2019,P. nathusii,LAM2,Lammi,0,906,61.05408333,2
10,2019,P. nathusii,OUL1,Oulanka,0,875,66.37026833,2
10,2019,P. nathusii,OUL2,Oulanka,0,875,66.37026833,2
10,2019,P. nathusii,OYO1,Oulu,0,883,65.05938167,2
10,2019,P. nathusii,OYO3,Oulu,0,883,65.05938167,2
10,2019,P. nathusii,SEI2,Seili,0,909,60.23959333,2
10,2019,P. nathusii,SEI3,Seili,70,909,60.23959333,2
10,2019,P. nathusii,TVA2,Tvarminne,3,69,59.84394167,1
10,2019,P. nathusii,TVA3,Tvarminne,2,69,59.84394167,1
10,2020,E. nilssonii,HUS1,Huso,97,916,60.27874333,2
10,2020,E. nilssonii,HYY2,Hyytiala,10,908,61.84478167,2
10,2020,E. nilssonii,HYY3,Hyytiala,21,908,61.84478167,2
10,2020,E. nilssonii,KON1,Konnevesi,91,310,62.61605,2
10,2020,E. nilssonii,KON2,Konnevesi,84,904,62.61605,2
10,2020,E. nilssonii,LAM2,Lammi,34,912,61.05408333,2
10,2020,E. nilssonii,OUL1,Oulanka,88,884,66.37026833,2
10,2020,E. nilssonii,OUL2,Oulanka,14,884,66.37026833,2
10,2020,E. nilssonii,OYO3,Oulu,11,891,65.05938167,2
10,2020,E. nilssonii,SEI2,Seili,0,915,60.23959333,2
10,2020,E. nilssonii,SEI3,Seili,50,915,60.23959333,2
10,2020,E. nilssonii,TVA2,Tvarminne,29,916,59.84394167,1
10,2020,E. nilssonii,TVA3,Tvarminne,128,916,59.84394167,1
10,2020,Myotis sp.,HUS1,Huso,127,916,60.27874333,2
10,2020,Myotis sp.,HYY2,Hyytiala,115,908,61.84478167,2
10,2020,Myotis sp.,HYY3,Hyytiala,215,908,61.84478167,2
10,2020,Myotis sp.,KON1,Konnevesi,186,310,62.61605,2
10,2020,Myotis sp.,KON2,Konnevesi,322,904,62.61605,2
10,2020,Myotis sp.,LAM2,Lammi,112,912,61.05408333,2
10,2020,Myotis sp.,OUL1,Oulanka,0,884,66.37026833,2
10,2020,Myotis sp.,OUL2,Oulanka,6,884,66.37026833,2
10,2020,Myotis sp.,OYO3,Oulu,0,891,65.05938167,2
10,2020,Myotis sp.,SEI2,Seili,543,915,60.23959333,2
10,2020,Myotis sp.,SEI3,Seili,439,915,60.23959333,2
10,2020,Myotis sp.,TVA2,Tvarminne,731,916,59.84394167,1
10,2020,Myotis sp.,TVA3,Tvarminne,543,916,59.84394167,1
10,2020,P. nathusii,HUS1,Huso,176,916,60.27874333,2
10,2020,P. nathusii,HYY2,Hyytiala,0,908,61.84478167,2
10,2020,P. nathusii,HYY3,Hyytiala,1,908,61.84478167,2
10,2020,P. nathusii,KON1,Konnevesi,0,310,62.61605,2
10,2020,P. nathusii,KON2,Konnevesi,0,904,62.61605,2
10,2020,P. nathusii,LAM2,Lammi,0,912,61.05408333,2
10,2020,P. nathusii,OUL1,Oulanka,0,884,66.37026833,2
10,2020,P. nathusii,OUL2,Oulanka,0,884,66.37026833,2
10,2020,P. nathusii,OYO3,Oulu,1,891,65.05938167,2
10,2020,P. nathusii,SEI2,Seili,0,915,60.23959333,2
10,2020,P. nathusii,SEI3,Seili,121,915,60.23959333,2
10,2020,P. nathusii,TVA2,Tvarminne,20,916,59.84394167,1
10,2020,P. nathusii,TVA3,Tvarminne,50,916,59.84394167,1
10,2021,E. nilssonii,HUS1,Huso,17,338,60.27874333,2
10,2021,E. nilssonii,HUS2,Huso,9,338,60.27874333,2
10,2021,E. nilssonii,HYY2,Hyytiala,25,905,61.84478167,2
10,2021,E. nilssonii,HYY3,Hyytiala,40,905,61.84478167,2
10,2021,E. nilssonii,KON1,Konnevesi,180,781,62.61605,2
10,2021,E. nilssonii,KON2,Konnevesi,140,781,62.61605,2
10,2021,E. nilssonii,LAM1,Lammi,14,910,61.05408333,2
10,2021,E. nilssonii,LAM2,Lammi,60,312,61.05408333,2
10,2021,E. nilssonii,OUL1,Oulanka,22,882,66.37026833,2
10,2021,E. nilssonii,OUL2,Oulanka,65,882,66.37026833,2
10,2021,E. nilssonii,SEI2,Seili,115,912,60.23959333,2
10,2021,E. nilssonii,SEI3,Seili,0,912,60.23959333,2
10,2021,E. nilssonii,TVA2,Tvarminne,39,782,59.84394167,1
10,2021,E. nilssonii,TVA3,Tvarminne,94,915,59.84394167,1
10,2021,Myotis sp.,HUS1,Huso,21,338,60.27874333,2
10,2021,Myotis sp.,HUS2,Huso,27,338,60.27874333,2
10,2021,Myotis sp.,HYY2,Hyytiala,117,905,61.84478167,2
10,2021,Myotis sp.,HYY3,Hyytiala,167,905,61.84478167,2
10,2021,Myotis sp.,KON1,Konnevesi,526,781,62.61605,2
10,2021,Myotis sp.,KON2,Konnevesi,310,781,62.61605,2
10,2021,Myotis sp.,LAM1,Lammi,285,910,61.05408333,2
10,2021,Myotis sp.,LAM2,Lammi,55,312,61.05408333,2
10,2021,Myotis sp.,OUL1,Oulanka,10,882,66.37026833,2
10,2021,Myotis sp.,OUL2,Oulanka,0,882,66.37026833,2
10,2021,Myotis sp.,SEI2,Seili,481,912,60.23959333,2
10,2021,Myotis sp.,SEI3,Seili,302,912,60.23959333,2
10,2021,Myotis sp.,TVA2,Tvarminne,467,782,59.84394167,1
10,2021,Myotis sp.,TVA3,Tvarminne,342,915,59.84394167,1
10,2021,P. nathusii,HUS1,Huso,26,338,60.27874333,2
10,2021,P. nathusii,HUS2,Huso,28,338,60.27874333,2
10,2021,P. nathusii,HYY2,Hyytiala,0,905,61.84478167,2
10,2021,P. nathusii,HYY3,Hyytiala,0,905,61.84478167,2
10,2021,P. nathusii,KON1,Konnevesi,0,781,62.61605,2
10,2021,P. nathusii,KON2,Konnevesi,0,781,62.61605,2
10,2021,P. nathusii,LAM1,Lammi,0,910,61.05408333,2
10,2021,P. nathusii,LAM2,Lammi,0,312,61.05408333,2
10,2021,P. nathusii,OUL1,Oulanka,0,882,66.37026833,2
10,2021,P. nathusii,OUL2,Oulanka,0,882,66.37026833,2
10,2021,P. nathusii,SEI2,Seili,116,912,60.23959333,2
10,2021,P. nathusii,SEI3,Seili,0,912,60.23959333,2
10,2021,P. nathusii,TVA2,Tvarminne,15,782,59.84394167,1
10,2021,P. nathusii,TVA3,Tvarminne,36,915,59.84394167,1
11,2015,E. nilssonii,HUS1,Huso,14,521,60.27874333,1
11,2015,E. nilssonii,HUS2,Huso,24,1016,60.27874333,1
11,2015,E. nilssonii,HUS3,Huso,24,1016,60.27874333,1
11,2015,E. nilssonii,HYY1,Hyytiala,76,1015,61.84478167,1
11,2015,E. nilssonii,HYY2,Hyytiala,0,1015,61.84478167,1
11,2015,E. nilssonii,HYY3,Hyytiala,6,1015,61.84478167,1
11,2015,E. nilssonii,KON2,Konnevesi,62,1019,62.61605,1
11,2015,E. nilssonii,KON3,Konnevesi,42,1019,62.61605,1
11,2015,E. nilssonii,LAM1,Lammi,1,808,61.05408333,1
11,2015,E. nilssonii,LAM2,Lammi,4,518,61.05408333,1
11,2015,E. nilssonii,LAM3,Lammi,4,1016,61.05408333,1
11,2015,E. nilssonii,OUL1,Oulanka,7,1018,66.37026833,1
11,2015,E. nilssonii,OUL2,Oulanka,0,941,66.37026833,1
11,2015,E. nilssonii,OUL3,Oulanka,17,1018,66.37026833,1
11,2015,E. nilssonii,SEI1,Seili,5,594,60.23959333,1
11,2015,E. nilssonii,SEI2,Seili,0,661,60.23959333,1
11,2015,E. nilssonii,SEI3,Seili,36,661,60.23959333,1
11,2015,E. nilssonii,TVA1,Tvarminne,3,1017,59.84394167,1
11,2015,E. nilssonii,TVA2,Tvarminne,8,1017,59.84394167,1
11,2015,E. nilssonii,TVA3,Tvarminne,21,1017,59.84394167,1
11,2015,Myotis sp.,HUS1,Huso,22,521,60.27874333,1
11,2015,Myotis sp.,HUS2,Huso,48,1016,60.27874333,1
11,2015,Myotis sp.,HUS3,Huso,28,1016,60.27874333,1
11,2015,Myotis sp.,HYY1,Hyytiala,61,1015,61.84478167,1
11,2015,Myotis sp.,HYY2,Hyytiala,46,1015,61.84478167,1
11,2015,Myotis sp.,HYY3,Hyytiala,76,1015,61.84478167,1
11,2015,Myotis sp.,KON2,Konnevesi,160,1019,62.61605,1
11,2015,Myotis sp.,KON3,Konnevesi,29,1019,62.61605,1
11,2015,Myotis sp.,LAM1,Lammi,70,808,61.05408333,1
11,2015,Myotis sp.,LAM2,Lammi,43,518,61.05408333,1
11,2015,Myotis sp.,LAM3,Lammi,114,1016,61.05408333,1
11,2015,Myotis sp.,OUL1,Oulanka,0,1018,66.37026833,1
11,2015,Myotis sp.,OUL2,Oulanka,1,941,66.37026833,1
11,2015,Myotis sp.,OUL3,Oulanka,1,1018,66.37026833,1
11,2015,Myotis sp.,SEI1,Seili,89,594,60.23959333,1
11,2015,Myotis sp.,SEI2,Seili,52,661,60.23959333,1
11,2015,Myotis sp.,SEI3,Seili,79,661,60.23959333,1
11,2015,Myotis sp.,TVA1,Tvarminne,246,1017,59.84394167,1
11,2015,Myotis sp.,TVA2,Tvarminne,488,1017,59.84394167,1
11,2015,Myotis sp.,TVA3,Tvarminne,230,1017,59.84394167,1
11,2015,P. nathusii,HUS1,Huso,6,521,60.27874333,1
11,2015,P. nathusii,HUS2,Huso,8,1016,60.27874333,1
11,2015,P. nathusii,HUS3,Huso,20,1016,60.27874333,1
11,2015,P. nathusii,HYY1,Hyytiala,0,1015,61.84478167,1
11,2015,P. nathusii,HYY2,Hyytiala,0,1015,61.84478167,1
11,2015,P. nathusii,HYY3,Hyytiala,0,1015,61.84478167,1
11,2015,P. nathusii,KON2,Konnevesi,0,1019,62.61605,1
11,2015,P. nathusii,KON3,Konnevesi,0,1019,62.61605,1
11,2015,P. nathusii,LAM1,Lammi,0,808,61.05408333,1
11,2015,P. nathusii,LAM2,Lammi,0,518,61.05408333,1
11,2015,P. nathusii,LAM3,Lammi,0,1016,61.05408333,1
11,2015,P. nathusii,OUL1,Oulanka,0,1018,66.37026833,1
11,2015,P. nathusii,OUL2,Oulanka,0,941,66.37026833,1
11,2015,P. nathusii,OUL3,Oulanka,0,1018,66.37026833,1
11,2015,P. nathusii,SEI1,Seili,1,594,60.23959333,1
11,2015,P. nathusii,SEI2,Seili,0,661,60.23959333,1
11,2015,P. nathusii,SEI3,Seili,7,661,60.23959333,1
11,2015,P. nathusii,TVA1,Tvarminne,4,1017,59.84394167,1
11,2015,P. nathusii,TVA2,Tvarminne,12,1017,59.84394167,1
11,2015,P. nathusii,TVA3,Tvarminne,26,1017,59.84394167,1
11,2016,E. nilssonii,HUS1,Huso,40,1022,60.27874333,1
11,2016,E. nilssonii,HUS2,Huso,11,1022,60.27874333,1
11,2016,E. nilssonii,HYY1,Hyytiala,54,1024,61.84478167,1
11,2016,E. nilssonii,HYY2,Hyytiala,0,1024,61.84478167,1
11,2016,E. nilssonii,HYY3,Hyytiala,2,1024,61.84478167,1
11,2016,E. nilssonii,KON2,Konnevesi,28,643,62.61605,1
11,2016,E. nilssonii,LAM1,Lammi,0,1024,61.05408333,1
11,2016,E. nilssonii,LAM2,Lammi,33,1024,61.05408333,1
11,2016,E. nilssonii,LAM3,Lammi,1,1024,61.05408333,1
11,2016,E. nilssonii,OUL1,Oulanka,2,1022,66.37026833,1
11,2016,E. nilssonii,OUL2,Oulanka,2,1022,66.37026833,1
11,2016,E. nilssonii,OUL3,Oulanka,15,716,66.37026833,1
11,2016,E. nilssonii,OYO1,Oulu,1,208,65.05938167,1
11,2016,E. nilssonii,SEI1,Seili,10,1023,60.23959333,1
11,2016,E. nilssonii,SEI2,Seili,0,425,60.23959333,1
11,2016,E. nilssonii,SEI3,Seili,2,353,60.23959333,1
11,2016,E. nilssonii,TVA1,Tvarminne,8,1022,59.84394167,1
11,2016,E. nilssonii,TVA2,Tvarminne,5,1022,59.84394167,1
11,2016,E. nilssonii,TVA3,Tvarminne,8,1022,59.84394167,1
11,2016,Myotis sp.,HUS1,Huso,24,1022,60.27874333,1
11,2016,Myotis sp.,HUS2,Huso,52,1022,60.27874333,1
11,2016,Myotis sp.,HYY1,Hyytiala,232,1024,61.84478167,1
11,2016,Myotis sp.,HYY2,Hyytiala,62,1024,61.84478167,1
11,2016,Myotis sp.,HYY3,Hyytiala,59,1024,61.84478167,1
11,2016,Myotis sp.,KON2,Konnevesi,119,643,62.61605,1
11,2016,Myotis sp.,LAM1,Lammi,322,1024,61.05408333,1
11,2016,Myotis sp.,LAM2,Lammi,139,1024,61.05408333,1
11,2016,Myotis sp.,LAM3,Lammi,80,1024,61.05408333,1
11,2016,Myotis sp.,OUL1,Oulanka,0,1022,66.37026833,1
11,2016,Myotis sp.,OUL2,Oulanka,0,1022,66.37026833,1
11,2016,Myotis sp.,OUL3,Oulanka,1,716,66.37026833,1
11,2016,Myotis sp.,OYO1,Oulu,0,208,65.05938167,1
11,2016,Myotis sp.,SEI1,Seili,167,1023,60.23959333,1
11,2016,Myotis sp.,SEI2,Seili,7,425,60.23959333,1
11,2016,Myotis sp.,SEI3,Seili,15,353,60.23959333,1
11,2016,Myotis sp.,TVA1,Tvarminne,130,1022,59.84394167,1
11,2016,Myotis sp.,TVA2,Tvarminne,381,1022,59.84394167,1
11,2016,Myotis sp.,TVA3,Tvarminne,66,1022,59.84394167,1
11,2016,P. nathusii,HUS1,Huso,17,1022,60.27874333,1
11,2016,P. nathusii,HUS2,Huso,6,1022,60.27874333,1
11,2016,P. nathusii,HYY1,Hyytiala,0,1024,61.84478167,1
11,2016,P. nathusii,HYY2,Hyytiala,0,1024,61.84478167,1
11,2016,P. nathusii,HYY3,Hyytiala,0,1024,61.84478167,1
11,2016,P. nathusii,KON2,Konnevesi,0,643,62.61605,1
11,2016,P. nathusii,LAM1,Lammi,0,1024,61.05408333,1
11,2016,P. nathusii,LAM2,Lammi,0,1024,61.05408333,1
11,2016,P. nathusii,LAM3,Lammi,0,1024,61.05408333,1
11,2016,P. nathusii,OUL1,Oulanka,0,1022,66.37026833,1
11,2016,P. nathusii,OUL2,Oulanka,0,1022,66.37026833,1
11,2016,P. nathusii,OUL3,Oulanka,0,716,66.37026833,1
11,2016,P. nathusii,OYO1,Oulu,0,208,65.05938167,1
11,2016,P. nathusii,SEI1,Seili,6,1023,60.23959333,1
11,2016,P. nathusii,SEI2,Seili,0,425,60.23959333,1
11,2016,P. nathusii,SEI3,Seili,2,353,60.23959333,1
11,2016,P. nathusii,TVA1,Tvarminne,0,1022,59.84394167,1
11,2016,P. nathusii,TVA2,Tvarminne,2,1022,59.84394167,1
